"user_id";"signup_date";"onboarding_date";"activation_date";"trial_start_date";"conversion_date";"country";"device";"age_clean";"acquisition_channel";"signed_up";"completed_onboarding";"activated_core_feature";"started_trial";"converted_to_paid";"active_after_30_days";"plan_type";"subscription_revenue";"marketing_spend_cleaned"
104001;"2024-05-24";"2024-05-26";"";"";"";"United Kingdom";"Mobile";29;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;14.91
104002;"2024-05-13";"";"";"";"";"United States";"Mobile";36;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104003;"2024-10-27";"2024-10-28";"";"";"";"United Kingdom";"Desktop";30;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104004;"2025-09-02";"";"";"";"";"United States";"Tablet";16;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104005;"";"";"";"";"";"United States";"Desktop";40;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104006;"";"";"";"";"";"Germany";"Mobile";30;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104007;"";"";"";"";"";"India";"Desktop";42;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104008;"";"";"";"";"";"Canada";"Mobile";28;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104009;"2025-08-08";"2025-10-08";"2025-10-08";"";"";"India";"Mobile";19;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;6.7
104010;"2025-09-28";"2025-09-30";"2025-02-10";"";"";"United States";"Mobile";37;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;4.54
104011;"2025-12-28";"";"";"";"";"United Kingdom";"Mobile";28;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104012;"2025-01-17";"2025-01-19";"2025-01-23";"";"";"United States";"Desktop";19;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104013;"2025-04-14";"2025-04-18";"";"";"";"India";"Mobile";30;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104014;"2024-10-16";"";"";"";"";"Unknown";"Desktop";34;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104015;"";"";"";"";"";"Australia";"Mobile";35;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;1.52
104016;"2024-11-07";"2024-07-13";"2024-07-15";"";"";"United Kingdom";"Desktop";41;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104017;"2024-07-13";"2024-07-13";"2024-07-17";"2024-07-18";"";"United States";"Mobile";50;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;9.39
104018;"2024-05-08";"2024-06-08";"2024-08-10";"2024-08-12";"";"Germany";"Unknown";38;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104019;"2025-03-18";"2025-03-18";"";"";"";"United States";"Desktop";36;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.46
104020;"2025-10-23";"2025-10-25";"2025-10-31";"2025-11-09";"";"United States";"Tablet";42;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104021;"2024-09-28";"2024-09-30";"2024-09-30";"";"";"Australia";"Mobile";31;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104022;"2024-08-11";"2024-08-14";"";"";"";"United States";"Desktop";28;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104023;"2025-01-29";"";"";"";"";"United States";"Mobile";27;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104024;"2024-11-25";"";"";"";"";"Germany";"Mobile";35;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104025;"2025-04-30";"2025-05-03";"";"";"";"India";"Desktop";32;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104026;"2025-05-04";"2025-05-05";"2025-10-05";"2025-05-17";"";"United Kingdom";"Desktop";0;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104027;"2025-12-21";"2025-12-23";"2025-12-23";"2025-12-24";"";"India";"Desktop";0;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104028;"2025-07-18";"2025-07-20";"2025-07-22";"2025-07-31";"";"United States";"Tablet";26;"Direct";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104029;"";"";"";"";"";"Australia";"Desktop";54;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;21.48
104030;"2025-07-20";"2025-07-20";"2025-07-24";"";"";"United States";"Mobile";17;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104031;"2024-11-16";"2024-11-17";"2024-11-19";"2024-11-22";"";"India";"Desktop";19;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;9.78
104032;"2024-07-16";"2024-07-17";"";"";"";"United States";"Desktop";26;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104033;"2024-07-18";"2024-07-22";"2024-07-27";"";"";"United States";"Mobile";19;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;10.34
104034;"";"";"";"";"";"United Kingdom";"Mobile";21;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104035;"2025-11-05";"2025-11-09";"";"";"";"United States";"Mobile";33;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;4.35
104036;"2025-01-20";"2025-01-23";"2025-01-27";"2025-01-27";"2025-02-09";"United States";"Mobile";0;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
104037;"2024-04-03";"2024-03-04";"";"";"";"Germany";"Mobile";30;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104038;"2025-06-18";"";"";"";"";"United Kingdom";"Tablet";25;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104039;"2024-12-07";"";"";"";"";"Canada";"Desktop";43;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;22.68
104040;"2025-04-12";"";"";"";"";"United States";"Mobile";34;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104041;"2025-10-15";"";"";"";"";"United Kingdom";"Tablet";21;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104042;"2024-09-24";"2024-09-27";"2024-09-29";"";"";"India";"Desktop";0;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104043;"2025-01-18";"2025-01-21";"2025-01-22";"";"";"United Kingdom";"Mobile";39;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104044;"2025-04-25";"2025-04-28";"2025-05-04";"";"";"United Kingdom";"Desktop";30;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104045;"2024-08-08";"2024-11-08";"";"";"";"Germany";"Desktop";37;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104046;"2025-05-28";"";"";"";"";"Germany";"Mobile";22;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;11.06
104047;"2024-12-21";"";"";"";"";"Australia";"Desktop";38;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104048;"2024-11-02";"2024-11-03";"2024-11-08";"";"";"India";"Mobile";39;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;10.43
104049;"2024-11-17";"2024-11-20";"2024-11-21";"2024-11-29";"";"Germany";"Desktop";30;"Direct";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104050;"";"";"";"";"";"India";"Desktop";41;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104051;"2025-02-20";"2025-02-22";"2025-02-27";"2025-03-05";"";"United States";"Mobile";35;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104052;"";"";"";"";"";"Canada";"Mobile";26;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.0
104053;"2025-02-27";"";"";"";"";"Australia";"Mobile";37;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104054;"2025-11-04";"2025-04-15";"";"";"";"India";"Mobile";46;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104055;"";"";"";"";"";"India";"Desktop";0;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;15.32
104056;"2024-06-30";"2024-06-30";"";"";"";"United Kingdom";"Desktop";31;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104057;"2024-10-29";"";"";"";"";"Germany";"Desktop";45;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;21.09
104058;"2024-07-19";"";"";"";"";"Canada";"Mobile";27;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.04
104059;"2025-04-18";"";"";"";"";"India";"Unknown";31;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.73
104060;"2025-07-15";"2025-07-16";"2025-07-16";"";"";"Unknown";"Mobile";17;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104061;"2025-10-28";"2025-10-30";"";"";"";"Germany";"Desktop";42;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.15
104062;"2025-02-15";"2025-02-15";"2025-02-16";"2025-02-16";"2025-02-17";"India";"Desktop";33;"Direct";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Pro";79;0.0
104063;"2025-06-27";"";"";"";"";"United States";"Tablet";33;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104064;"2025-01-22";"";"";"";"";"United States";"Mobile";31;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104065;"";"";"";"";"";"Unknown";"Mobile";31;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104066;"2025-06-14";"2025-06-18";"2025-06-21";"2025-06-23";"";"United Kingdom";"Desktop";27;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;8.6
104067;"2025-09-11";"";"";"";"";"United States";"Unknown";34;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104068;"2025-06-05";"";"";"";"";"United States";"Desktop";25;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104069;"2025-11-10";"2025-10-12";"2025-10-18";"2025-10-21";"";"Australia";"Desktop";28;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;9.45
104070;"2025-11-12";"";"";"";"";"Australia";"Mobile";33;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104071;"2025-06-05";"2025-09-06";"";"";"";"Canada";"Desktop";34;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104072;"2024-10-02";"";"";"";"";"Australia";"Desktop";30;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104073;"";"";"";"";"";"United States";"Mobile";26;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104074;"2025-01-19";"2025-01-19";"2025-01-25";"2025-01-27";"2025-02-02";"India";"Mobile";33;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
104075;"2025-02-27";"";"";"";"";"United States";"Desktop";30;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104076;"2025-01-15";"2025-01-19";"";"";"";"Canada";"Mobile";38;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.71
104077;"2025-05-22";"2025-05-23";"";"";"";"Germany";"Mobile";27;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;18.5
104078;"2025-01-13";"2025-01-14";"";"";"";"United States";"Desktop";24;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;14.85
104079;"2025-02-16";"2025-02-19";"";"";"";"Australia";"Mobile";29;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104080;"";"";"";"";"";"United Kingdom";"Mobile";31;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104081;"2025-07-11";"2025-07-13";"2025-07-18";"";"";"United States";"Mobile";31;"Direct";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104082;"2025-08-10";"";"";"";"";"India";"Mobile";44;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104083;"";"";"";"";"";"Germany";"Desktop";41;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;12.6
104084;"";"";"";"";"";"Canada";"Desktop";27;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;9.05
104085;"2024-09-14";"2024-09-14";"2024-09-20";"";"";"Australia";"Tablet";26;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;16.24
104086;"2024-10-19";"2024-10-22";"";"";"";"United Kingdom";"Desktop";0;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;18.03
104087;"2024-03-02";"";"";"";"";"United States";"Mobile";48;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;2.25
104088;"2025-12-13";"";"";"";"";"United States";"Mobile";17;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104089;"2025-04-02";"";"";"";"";"United Kingdom";"Desktop";29;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;1.4
104090;"2025-09-26";"2025-09-26";"2025-09-28";"";"";"United States";"Desktop";49;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;9.07
104091;"2024-12-26";"";"";"";"";"United States";"Tablet";27;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;8.59
104092;"2025-04-15";"2025-04-19";"2025-04-19";"2025-04-19";"";"United States";"Desktop";35;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;8.22
104093;"2024-12-02";"2024-12-06";"";"";"";"United States";"Mobile";37;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104094;"2025-11-07";"2025-07-11";"";"";"";"India";"Desktop";53;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104095;"2025-07-11";"2025-07-13";"";"";"";"United States";"Mobile";24;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104096;"2025-05-12";"2025-05-14";"2025-05-19";"";"";"United States";"Desktop";34;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104097;"2025-10-01";"2025-10-05";"2025-08-10";"2025-10-16";"2025-10-22";"United States";"Mobile";29;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;0.0
104098;"2024-05-05";"2024-05-07";"2024-11-05";"2024-05-17";"2024-05-23";"India";"Tablet";40;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
104099;"2025-01-31";"2025-01-31";"";"";"";"United States";"Mobile";38;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104100;"2025-05-31";"2025-03-06";"";"";"";"United States";"Tablet";30;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104101;"2024-10-12";"";"";"";"";"United Kingdom";"Mobile";33;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104102;"2025-06-15";"";"";"";"";"United Kingdom";"Desktop";41;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104103;"";"";"";"";"";"Germany";"Desktop";38;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104104;"2024-09-17";"2024-09-17";"2024-09-18";"2024-09-22";"2024-09-27";"Germany";"Desktop";41;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;8.77
104105;"";"";"";"";"";"Germany";"Desktop";31;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;4.21
104106;"2025-03-08";"2025-11-03";"2025-03-15";"2025-03-15";"2025-03-25";"United Kingdom";"Mobile";18;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
104107;"2024-12-19";"2024-12-20";"2024-12-23";"2024-12-23";"2025-01-03";"United Kingdom";"Desktop";24;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
104108;"2025-01-18";"2025-01-18";"2025-01-24";"2025-01-30";"";"India";"Desktop";33;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104109;"2024-05-31";"";"";"";"";"India";"Tablet";26;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104110;"2025-06-29";"2025-07-03";"";"";"";"United States";"Desktop";36;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;7.76
104111;"2025-01-05";"2025-01-05";"2025-01-05";"2025-01-10";"2025-01-22";"United Kingdom";"Mobile";33;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Pro";79;0.0
104112;"";"";"";"";"";"United States";"Mobile";32;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104113;"2025-09-03";"2025-09-04";"2025-09-10";"2025-09-15";"";"Germany";"Desktop";39;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104114;"2024-11-30";"";"";"";"";"India";"Desktop";26;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;3.81
104115;"2024-07-14";"2024-07-17";"";"";"";"United States";"Mobile";52;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104116;"";"";"";"";"";"Unknown";"Mobile";21;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104117;"2024-04-14";"2024-04-14";"2024-04-17";"2024-04-24";"";"United States";"Mobile";16;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104118;"2025-07-30";"2025-08-03";"2025-08-07";"";"";"United States";"Desktop";35;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;8.83
104119;"2024-07-12";"";"";"";"";"United States";"Mobile";25;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104120;"2025-05-13";"2025-05-14";"2025-05-14";"2025-05-15";"2025-05-20";"United Kingdom";"Desktop";25;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;1.37
104121;"2025-01-11";"2025-01-12";"";"";"";"Germany";"Desktop";31;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104122;"2024-08-14";"";"";"";"";"United States";"Desktop";44;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104123;"2024-10-01";"2024-10-02";"2024-07-10";"2024-10-15";"";"United States";"Mobile";29;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;1.93
104124;"";"";"";"";"";"United States";"Mobile";20;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104125;"2025-08-11";"2025-11-08";"2025-11-10";"2025-11-17";"2025-12-01";"Australia";"Mobile";36;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;5.26
104126;"2024-12-16";"2024-12-19";"2024-12-22";"2024-12-31";"";"India";"Desktop";31;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104127;"2025-04-30";"2025-05-01";"2025-05-06";"2025-05-10";"";"United States";"Tablet";41;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104128;"2025-02-16";"";"";"";"";"United States";"Mobile";0;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104129;"2024-07-19";"";"";"";"";"Unknown";"Desktop";38;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;21.85
104130;"2025-04-18";"2025-04-21";"2025-04-22";"2025-05-01";"2025-12-05";"Germany";"Desktop";16;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
104131;"2025-01-19";"2025-01-21";"";"";"";"Germany";"Desktop";24;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104132;"";"";"";"";"";"Australia";"Mobile";33;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104133;"2025-08-25";"2025-08-27";"";"";"";"United Kingdom";"Mobile";34;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104134;"2025-09-21";"2025-09-25";"2025-09-25";"2025-09-30";"";"United States";"Tablet";27;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104135;"2025-04-30";"2025-05-04";"";"";"";"United Kingdom";"Desktop";52;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;11.82
104136;"";"";"";"";"";"Australia";"Desktop";28;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104137;"2025-01-26";"";"";"";"";"Germany";"Mobile";47;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;4.21
104138;"2024-05-09";"2024-06-09";"2024-09-11";"";"";"United States";"Desktop";27;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
104139;"2024-09-21";"2024-09-24";"2024-09-26";"2024-09-26";"2024-10-04";"Canada";"Desktop";16;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;5.54
104140;"2025-05-02";"2025-03-05";"2025-09-05";"2025-05-17";"";"United States";"Tablet";25;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104141;"2025-07-24";"2025-07-24";"";"";"";"Canada";"Desktop";16;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
104142;"2025-07-07";"2025-07-11";"2025-07-17";"2025-07-18";"";"United States";"Mobile";32;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
104143;"2024-09-22";"2024-09-26";"2024-09-27";"2024-02-10";"";"Australia";"Mobile";16;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
